block_height,timestamp,block_interval_s,plot_size_bytes,deadline_s,commitment_ratio,capacity_multiplier,energy_wh,tx_throughput,disk_io_efficiency,deadlock_probability,network_difficulty,gini_coefficient,active_miners,energy_joules,effective_capacity_tib,read_time_s
1513,2024-01-05 05:42:21+00:00,4.416202699848006,15956464.96903796,128.27079007855076,0.18399014777170344,0.18399014777170344,0.33702566149155044,1373.7022901747569,0.613975791601172,0.005206665294075544,1.3212048104098202,0.4872004638962874,332.0,1213.2923813695816,2.6701239654060406e-06,0.00398911624225949
1514,2024-01-05 05:42:25+00:00,52.29117857100311,8683475.525600804,301.37775152581594,0.15150947217871494,0.15150947217871494,0.33667211339360564,1695.8668323538468,0.5212031053216512,0.009870684679946434,1.2966359416875857,0.5072565599320725,359.0,1212.0196082169803,1.1965574172432453e-06,0.002170868881400201
1515,2024-01-05 05:43:17+00:00,1.8219884475397654,9648129.482680453,61.41820879047193,0.37209758993767894,0.37209758993767894,0.33671900629429696,1272.6469706026062,0.6684704783200328,0.004257926068417333,1.2661178048154271,0.4999857830666724,370.0,1212.188422659469,3.2651275686585558e-06,0.0024120323706701132
1516,2024-01-05 05:43:19+00:00,250.2319023378604,7683885.717564904,25.634161113448492,0.21228025008380585,0.21228025008380585,0.3366235222223816,2342.690855587688,0.6684704783200328,0.03507308658007554,1.2674139471751593,0.5245427258273396,326.0,1211.8446800005738,1.4835106246574122e-06,0.0019209714293912262
1517,2024-01-05 05:47:29+00:00,547.9396824159544,9864868.445479186,37.88415780154841,0.19945336955754356,0.19945336955754356,0.33672954221609974,2801.992605002094,0.6202682782977723,0.08347709392421426,1.307049792424281,0.5275786008824922,366.0,1212.226351977959,1.7895047237222665e-06,0.0024662171113697968
1518,2024-01-05 05:56:37+00:00,66.96704262666563,10371287.325464118,230.89851572109558,0.18445859495556263,0.18445859495556263,0.33675415980054335,2774.7925786313967,0.8022763383110484,0.07940821782912734,1.2846280676169815,0.5066834592312894,336.0,1212.314975281956,1.7399298375817545e-06,0.0025928218313660298
1519,2024-01-05 05:57:44+00:00,628.2645998936925,12780405.0902971,101.7348803313575,0.3583784749330318,0.3583784749330318,0.33687126969188946,687.9914477339037,0.48238803808717357,0.001326323687794533,1.3354865667126816,0.541571815988456,359.0,1212.736570890802,4.165687719511908e-06,0.003195101272574275
1520,2024-01-05 06:08:12+00:00,14.918376465292953,14542467.871756075,72.83876727466077,0.18799238269699295,0.18799238269699295,0.33695692552154366,2738.2151048986757,0.4558036775661508,0.074222279848059,1.3057629847158776,0.5276909491804465,365.0,1213.0449318775572,2.486443177536687e-06,0.0036356169679390192
1521,2024-01-05 06:08:27+00:00,653.9349415200284,8377833.315628827,19.450996120952176,0.08206572428481522,0.125,0.33665725578617645,2738.2151048986757,0.7839468017105314,0.074222279848059,1.3609473344377487,0.5158863360169565,364.0,1211.9661208302352,9.524493766126428e-07,0.002094458328907207
1522,2024-01-05 06:19:21+00:00,103.98779503356921,5811394.893343539,71.68095846932054,0.5346796141562391,0.5346796141562391,0.3365324983628709,1744.2177991727103,0.8002043427055019,0.010861989207695209,1.3425621038728173,0.5289106772988429,340.0,1211.5169941063352,2.826013205124092e-06,0.001452848723335885
1523,2024-01-05 06:21:05+00:00,25.665710734064845,10419142.220484834,39.16941809662632,0.27352585625154185,0.27352585625154185,0.33675648608016245,1337.8050312976513,0.48731749739859176,0.004847707176982056,1.314092584035424,0.5074894984246952,378.0,1212.3233498885847,2.5919733136695008e-06,0.0026047855551212086
1524,2024-01-05 06:21:31+00:00,159.66781173585878,11451026.82729758,344.10840076262036,0.05505294635898503,0.125,0.3368066471374381,1405.128959365456,0.8579295230077708,0.005542553015649343,1.3035784783474023,0.511136873219383,360.0,1212.503929694777,1.3018310286608516e-06,0.002862756706824395
1525,2024-01-05 06:24:11+00:00,71.22205513876125,11300460.22239125,258.57235945306496,0.22185123095760423,0.22185123095760423,0.33679932792747735,514.8750362491513,0.7018942117815273,0.0009385364119939341,1.281761577174795,0.5185308838502425,358.0,1212.4775805389186,2.280122326487745e-06,0.002825115055597813
1526,2024-01-05 06:25:22+00:00,80.47079822199888,9506884.040016562,10.51590295002371,0.06191241419937413,0.125,0.33671214019638973,1888.0722569273125,0.7758492636188915,0.014430786415209342,1.2614759745614434,0.5069742622156305,340.0,1212.163704707003,1.0808075830955842e-06,0.0023767210100041404
1527,2024-01-05 06:26:42+00:00,88.11450891870686,10885632.23484942,87.24257628118119,0.15103123461720994,0.15103123461720994,0.33677916267808294,960.7433303335972,0.5549756202042206,0.0022863415882516547,1.2424607571086448,0.5010476746446488,358.0,1212.4049856410986,1.4952733872798544e-06,0.002721408058712355
1528,2024-01-05 06:28:10+00:00,389.9239247917016,16521318.689626524,30.596104439744842,0.4184737087073766,0.4184737087073766,0.3370531196585235,960.7433303335972,0.8286870777490533,0.0022863415882516547,1.261228551954346,0.504506857927175,332.0,1213.3912307706846,6.288007630050294e-06,0.0041303296724066315
1529,2024-01-05 06:34:40+00:00,185.9297131531825,11758053.345430562,63.47408533328932,0.2932821037753374,0.2932821037753374,0.3368215720376251,2589.0256852357306,0.6178380492104258,0.05614957308285589,1.254427456425001,0.5119159402454854,368.0,1212.5576593354504,3.136325741661967e-06,0.002939513336357641
1530,2024-01-05 06:37:46+00:00,89.51056698082861,9374634.8215307,251.32030799903043,0.14979634934736485,0.14979634934736485,0.33670571141493555,2023.0468992403178,0.6125558092937471,0.018818699927390464,1.2356909844132027,0.5185719292026983,380.0,1212.140561093768,1.2771907429214335e-06,0.002343658705382675
1531,2024-01-05 06:39:16+00:00,226.19154262908296,9024641.686463553,89.96979149320315,0.5046962500671827,0.5046962500671827,0.33668869785975863,1706.9360528121153,0.7078853503167515,0.010089413721621157,1.2339858633105503,0.5104958702955299,366.0,1212.079312295131,4.142478080537449e-06,0.0022561604216158886
1532,2024-01-05 06:43:02+00:00,302.23481391554435,9964835.431980772,48.81467088264684,0.07607618198671694,0.125,0.33673440172238794,247.8811106750344,0.6029569847716622,0.0005504423267376584,1.2416894982179816,0.4974723499140611,345.0,1212.2438462005966,1.1328706286782076e-06,0.002491208857995193
1533,2024-01-05 06:48:04+00:00,76.39481812993105,17133577.501947086,27.966351607618257,0.18760702879470206,0.18760702879470206,0.337082882239678,2723.763092096329,0.46751525099771785,0.07226046790258456,1.221540091409565,0.5185699784605131,374.0,1213.4983760628406,2.9234611863685555e-06,0.004283394375486772
1534,2024-01-05 06:49:21+00:00,128.0799201501845,9924713.239108559,193.32762360806362,0.25658104723192565,0.25658104723192565,0.3367324513380123,964.7739530233595,0.6658120990710626,0.0023048041853039546,1.2079448260247037,0.5265965139573012,323.0,1212.236824816844,2.316022179335988e-06,0.00248117830977714
1535,2024-01-05 06:51:29+00:00,31.19495028513613,10423676.892800057,117.54537431173642,0.38179490137906724,0.38179490137906724,0.3367567065156222,1273.7277782838073,0.6118108358257628,0.004267100704875851,1.1829838340383125,0.5072593238528411,315.0,1212.3241434562399,3.619522150342036e-06,0.0026059192232000144
1536,2024-01-05 06:52:00+00:00,47.96485625331329,9073191.485510763,75.74818117502767,0.25128625965748613,0.25128625965748613,0.33669105791943454,1509.6485055757068,0.5578506463371712,0.006822367442493975,1.1604831247936713,0.5304826768959576,346.0,1212.0878085099644,2.0736191359448182e-06,0.0022682978713776908
1537,2024-01-05 06:52:48+00:00,274.30408623028086,14580910.212331979,29.428963404532862,0.1823950703935293,0.1823950703935293,0.3369587942464328,3865.4433006993836,0.7988632585938577,0.006822367442493975,1.1644708920368398,0.5225395015757284,351.0,1213.0516592871581,2.4187885579340414e-06,0.003645227553082995
1538,2024-01-05 06:57:22+00:00,48.04957475607534,18877473.306415267,48.82027296600305,0.07422622739193345,0.125,0.33716765495239515,2977.4639364006657,0.9370792016990883,0.11455126322011117,1.142331982156051,0.503305188759216,336.0,1213.8035578286226,2.146120244380571e-06,0.004719368326603817
1539,2024-01-05 06:58:10+00:00,178.748279935704,12003545.45889958,385.7962961272293,0.2875459105500131,0.2875459105500131,0.3368335056820298,305.8622527459451,0.5397049772988245,0.0006180793164854495,1.1353563874446542,0.5073636741911184,385.0,1212.6006204553073,3.1391849996068727e-06,0.003000886364724895
1540,2024-01-05 07:01:09+00:00,296.3018398655245,10749400.841697173,88.09878751779708,0.1490329127790887,0.1490329127790887,0.3367725403186936,777.4140543256567,0.673692930172033,0.0015856532632566238,1.1417666814302467,0.5107089682193228,354.0,1212.3811451472968,1.457023716346264e-06,0.0026873502104242932
1541,2024-01-05 07:06:05+00:00,27.1274120449129,10602109.557555828,61.439012662990784,0.1490329127790887,0.1490329127790887,0.3367653803257145,3261.7399487720604,0.6021872485932942,0.18595361273855604,1.1177184669893416,0.5119819996946849,359.0,1212.3553691725722,1.4370591715901905e-06,0.002650527389388957
1542,2024-01-05 07:06:32+00:00,201.05732941635523,5128053.2800664585,88.4323392548583,0.07246810077597955,0.125,0.33649928036778104,1297.8100926160757,0.9246079251201176,0.004476711346359966,1.1133742370686899,0.4894469699757197,324.0,1211.3974093240117,5.829921610787163e-07,0.0012820133200166148
1543,2024-01-05 07:09:53+00:00,71.1530304221962,13112466.324411986,181.1448683175358,0.5074821984479624,0.5074821984479624,0.33688741155743673,569.0434056703796,0.7090081742462554,0.0010458142084370842,1.0947330685856753,0.506295171637527,332.0,1212.7946816067722,6.052089918182416e-06,0.0032781165811029966
1544,2024-01-05 07:11:05+00:00,790.7671132339023,10916419.926744357,49.88166154706029,0.3916469454806572,0.3916469454806572,0.33678065930199447,1609.6185519200392,0.7612346854927988,0.008319796403034202,1.1567186792064295,0.5082864212664545,335.0,1212.41037348718,3.888437749895827e-06,0.002729104981686089
1545,2024-01-05 07:24:15+00:00,158.5844091184337,11923613.497090569,23.624913720049204,0.6169033629570148,0.3916469454806572,0.33682962010055306,1773.9025028955668,0.7918199068583518,0.011518733349621819,1.1473394184427732,0.5327243628063613,375.0,1212.586632361991,4.247200927445609e-06,0.0029809033742726424
1546,2024-01-05 07:26:54+00:00,393.5660921844862,8470414.86516626,105.51874066614857,0.43996511994597104,0.43996511994597104,0.33666175627816775,557.8938807256152,0.6656184625804029,0.001022775225405936,1.1650946426259698,0.5160840192163413,333.0,1211.982322601404,3.3894021654714465e-06,0.002117603716291565
1547,2024-01-05 07:33:28+00:00,191.76269999846667,9343501.571159879,131.3081036347759,0.28590248182615924,0.28590248182615924,0.33670419799304246,1997.766347885979,0.6276339991160245,0.017907474951163408,1.159488073803736,0.5058306083498232,338.0,1212.1351127749529,2.429560743749996e-06,0.00233587539278997
1548,2024-01-05 07:36:39+00:00,10.65193182716787,9269325.962945001,149.67491730454705,0.17731770314416825,0.17731770314416825,0.3367005922343098,338.5553454671176,0.8322718777582407,0.000659816136393569,1.1331980692916384,0.5094214541722437,323.0,1212.1221320435154,1.4948596703507185e-06,0.0023173314907362504
1549,2024-01-05 07:36:50+00:00,240.67343605784455,14246411.371931348,256.4358596456174,0.5354396001742112,0.5354396001742112,0.3369425338861356,3164.3221482564077,0.7433466051433887,0.15824351206825246,1.1332743855053682,0.5180536360732628,347.0,1212.9931219900882,6.937709994330595e-06,0.0035616028429828373
1550,2024-01-05 07:40:51+00:00,725.8081248299359,9359484.322743027,55.668105845898715,0.29658667335161226,0.29658667335161226,0.33670497493235557,2272.610325307738,0.5484920590076062,0.030626648143051757,1.189689015306204,0.5100192213996603,369.0,1212.13790975648,2.524664814308309e-06,0.0023398710806857566
1551,2024-01-05 07:52:56+00:00,220.8788214609179,19586023.847203717,9.401434402715168,0.19405222483672296,0.19405222483672296,0.3372020983814613,2423.3709061019854,0.5630946363339295,0.04096308831137419,1.1874163631812287,0.5079412970607371,353.0,1213.9275541732607,3.456726975177838e-06,0.0048965059618009295
1552,2024-01-05 07:56:37+00:00,410.472531529855,11932632.475771261,381.41038853850256,0.155297314128915,0.155297314128915,0.3368300585231278,1375.4276778412495,0.6032416191763476,0.0052245693298702545,1.2078320719874753,0.50825867310128,350.0,1212.58821068326,1.6853898832548498e-06,0.0029831581189428153
1553,2024-01-05 08:03:28+00:00,517.427167236968,7151437.233827963,68.51407902807979,0.09165922722277141,0.125,0.33659763930997777,2887.221851650445,0.789106226865973,0.09747888490395387,1.24180975235195,0.5185840610952203,374.0,1211.75150151592,8.130242842785222e-07,0.0017878593084569908
1554,2024-01-05 08:12:05+00:00,62.12977580076006,10089086.128413688,117.14320493395091,0.3993111103374869,0.3993111103374869,0.3367404416867979,1744.0454012250073,0.8268136971879915,0.010858285343092664,1.21991693565403,0.49996560637114185,361.0,1212.2655900724724,3.664066920671218e-06,0.002522271532103422
1555,2024-01-05 08:13:07+00:00,57.195382603237384,8623711.923671473,131.7034614227875,0.09399861503188192,0.125,0.3366692082185118,2899.6615557895234,0.9082073958908502,0.09968972078269704,1.1978188874304558,0.5029097616583612,342.0,1212.0091495866425,9.80402538024404e-07,0.0021559279809178684
1556,2024-01-05 08:14:05+00:00,226.59049553028728,5428720.144214236,94.8948286262912,0.5613496563385127,0.5613496563385127,0.33651389611812155,1497.9650869290747,0.5649556048805304,0.0066658487383200625,1.1962137481046369,0.504498306246216,379.0,1211.4500260252375,2.7716034194896775e-06,0.0013571800360535592
1557,2024-01-05 08:17:51+00:00,127.05058376005854,16943078.939092305,27.568458429820602,0.38084708695338093,0.38084708695338093,0.33707362189287254,3004.3443715792605,0.6668247829047449,0.12011820691629876,1.1827786010835262,0.5027298163088604,371.0,1213.4650388143411,5.8687167056400394e-06,0.004235769734773076
1558,2024-01-05 08:19:58+00:00,439.6115957205417,12948253.431491822,168.84973403827573,0.44043482175987236,0.44043482175987236,0.33687942898625306,883.7338063704045,0.6019757860148524,0.0019606192122790084,1.2066254470214959,0.5055304145721229,346.0,1212.765944350511,5.186722494000384e-06,0.0032370633578729558
1559,2024-01-05 08:27:18+00:00,552.6759248910854,12304688.16763211,195.40511790220913,0.30807975667818394,0.30807975667818394,0.3368481445637044,756.9661233649489,0.6281185188333247,0.001522211413052338,1.2449497518573842,0.5227313747324258,344.0,1212.6533204293357,3.447735559061611e-06,0.0030761720419080277
1560,2024-01-05 08:36:30+00:00,104.65451482164353,11019200.424352616,96.61704821392745,0.06439603801098713,0.125,0.3367856555761838,1665.5191082313588,0.7615854625255671,0.009294801153303067,1.228213433777831,0.5241223105577523,342.0,1212.4283600742617,1.2527380504653384e-06,0.0027548001060881543
1561,2024-01-05 08:38:15+00:00,64.87862750602633,6926903.414606334,80.46327261306006,0.27614934359897547,0.27614934359897547,0.3365867244715433,972.6327476827522,0.6444945187373838,0.002341230857427915,1.206892028137225,0.5164718214774208,328.0,1211.712208097556,1.739735881635207e-06,0.0017317258536515836
1562,2024-01-05 08:39:20+00:00,363.9646309901877,9069643.9209213,14.516227209001496,0.16577847730241546,0.16577847730241546,0.33669088546837805,1439.1565901587614,0.8079029205887379,0.005930569432995573,1.2219463379411402,0.5158988779124614,386.0,1212.087187686161,1.3674723585476768e-06,0.002267410980230325
1563,2024-01-05 08:45:24+00:00,77.11586945619979,13498146.485716144,10.522337329429998,0.2855121821984179,0.2855121821984179,0.3369061598986112,302.7997976962198,0.5880441863307005,0.0006143075245441924,1.2022039934779096,0.5070469299618696,347.0,1212.8621756350003,3.505088224092762e-06,0.003374536621429036
1564,2024-01-05 08:46:41+00:00,415.0629421245684,7649590.655286663,49.78276035805138,0.03394679280381786,0.125,0.33662185510129866,2024.4262235076235,0.7389699620893425,0.01886970482107652,1.2234354299467918,0.4929318172384406,328.0,1211.8386783646752,8.696577714643653e-07,0.001912397663821666
1565,2024-01-05 08:53:36+00:00,132.28639218129845,4906139.359446343,44.674889552538644,0.08152981404457106,0.125,0.3364884928855286,2818.0363782273625,0.5968692058973197,0.08596510872592877,1.210328084240619,0.5151772640820135,349.0,1211.358574387903,5.577634691970096e-07,0.0012265348398615857
1566,2024-01-05 08:55:48+00:00,264.3037207692889,9795139.996017322,368.6007811218265,0.06975421058650556,0.125,0.33672615263869526,953.6433140413025,0.4295330839492129,0.0022541775532455475,1.2132732092456018,0.5167121114970511,358.0,1212.214149499303,1.113578491187732e-06,0.0024487849990043305
1567,2024-01-05 09:00:13+00:00,24.09888414987019,10049178.401014242,183.6878198403821,0.3848497120947162,0.3848497120947162,0.3367385017278271,1831.6085184087794,0.5274237839591871,0.012909694834475486,1.1873592544669824,0.5069939952730631,371.0,1212.2586062201776,3.5174011049264403e-06,0.002512294600253561
1568,2024-01-05 09:00:37+00:00,234.6700965756898,10920995.958548162,129.43044301853365,0.29532329596379847,0.29532329596379847,0.336780881747985,2277.8048068184767,0.6648955676415826,0.03093659108610723,1.186726572073136,0.5029660266696201,367.0,1212.411174292746,2.933324614501331e-06,0.0027302489896370405
1569,2024-01-05 09:04:31+00:00,144.2534731110684,13047202.45186225,87.48975906677941,0.5148097283779104,0.5148097283779104,0.3368842390080766,1039.7454830081895,0.8805797385561793,0.002676649983301531,1.1754183000866334,0.5009885887304072,356.0,1212.7832604290759,6.108918342156186e-06,0.0032618006129655625
1570,2024-01-05 09:06:56+00:00,212.00642497598517,12696163.864189727,21.97955370430463,0.25833219970557997,0.25833219970557997,0.336867174632287,482.61000269585867,0.5948494944876488,0.0008799369340485229,1.172132485280737,0.5153951008084057,310.0,1212.7218286762331,2.982986133118746e-06,0.003174040966047432
1571,2024-01-05 09:10:28+00:00,44.145579581557904,11332209.710046586,460.5226949391156,0.22463693194349132,0.22463693194349132,0.3368008713053495,1579.4672616407493,0.6296973885320623,0.007836734262416975,1.149399100803022,0.5145337845985961,322.0,1212.4831366992582,2.315239563727215e-06,0.0028330524275116467
1572,2024-01-05 09:11:12+00:00,320.4291131396478,15009413.375773448,56.40824982603449,0.16300944918106436,0.16300944918106436,0.3369796242613223,2135.673350958157,0.7087603710553805,0.023461502249381906,1.1586808921119822,0.5256563053434815,325.0,1213.1266473407602,2.225239047143741e-06,0.003752353343943362
1573,2024-01-05 09:16:32+00:00,476.7106231708506,6648074.155074424,13.570246757604828,0.20635818761766628,0.20635818761766628,0.33657317027142725,691.0131499824968,0.578069441639181,0.0013343527397831753,1.1864352918461556,0.505652310747363,336.0,1211.663412977138,1.247721714925325e-06,0.001662018538768606
1574,2024-01-05 09:24:29+00:00,58.62967840524945,12199472.225174887,81.69854992269651,0.13282982696222304,0.13282982696222304,0.3368430298998349,2637.6694793551933,0.5919489114161374,0.06153375275305091,1.1651108424715542,0.5108233906357886,338.0,1212.6349076394056,1.473794131652927e-06,0.0030498680562937217
1575,2024-01-05 09:25:28+00:00,24.146450703072233,12654079.524377028,248.57491095679555,0.0730403259214223,0.125,0.3368651288657683,1822.9184930789413,0.6586537373452216,0.012690084916978891,1.1402309975555185,0.51387074567146,354.0,1212.714463916766,1.4386022854042753e-06,0.003163519881094257
1576,2024-01-05 09:25:52+00:00,5.741390383577758,7229352.39621656,261.9535222636691,0.34426830290548677,0.34426830290548677,0.33660142685259387,905.3902674803709,0.5976120396506044,0.0020472276006263577,1.1138305387869005,0.508196148163995,352.0,1211.7651366693378,2.263583956438369e-06,0.00180733809905414
1577,2024-01-05 09:25:58+00:00,246.51424513190096,6680260.365257686,1.3231781899562947,0.19679689017292704,0.19679689017292704,0.3365747348788667,3388.2753222302713,0.4360408517443964,0.22732999779301766,1.1145563516838957,0.5220808972572065,375.0,1211.66904556392,1.1956712709690457e-06,0.0016700650913144218
1578,2024-01-05 09:30:04+00:00,224.20439359774034,8383248.665517629,260.8985344435679,0.4508850997383042,0.4508850997383042,0.3366575190323515,1027.599041038347,0.5719795952175116,0.002612577716016219,1.1127972320233026,0.5260681982877549,376.0,1211.9670685164656,3.43778257109345e-06,0.0020958121663794075
1579,2024-01-05 09:33:48+00:00,189.88689921205577,8598224.371176718,38.00951870429903,0.2658941680474643,0.2658941680474643,0.33666796924026554,298.0277143937189,0.7237903623869573,0.0006084759119184894,1.1072346096927637,0.50262706569351,356.0,1212.004689264956,2.0793028996735896e-06,0.0021495560927941794
1580,2024-01-05 09:36:58+00:00,63.33519910590932,13145033.2187394,4.770253541790311,0.11848862094265904,0.125,0.3368889946703554,2370.942960743016,0.7275203712955111,0.03703641145527953,1.0878454449374102,0.5090979039430438,334.0,1212.8003808132794,1.4944172583840782e-06,0.00328625830468485
1581,2024-01-05 09:38:01+00:00,118.98783961564925,8720325.028365407,225.89950907294778,0.32959256520950475,0.32959256520950475,0.33667390468887887,771.4364651261373,0.8103480440431162,0.001566838886519809,1.0747605236004125,0.526920284568245,337.0,1212.026056879964,2.6140281038893607e-06,0.002180081257091352
1582,2024-01-05 09:40:00+00:00,216.61825140943728,8110127.511426228,239.29453649912705,0.44103451329157506,0.44103451329157506,0.33664424230958323,1122.7320745633258,0.8006643214381105,0.0031583699628481617,1.0722504811672264,0.5169023738344257,347.0,1211.9192723144997,3.2531226131454597e-06,0.0020275318778565574
1583,2024-01-05 09:43:37+00:00,164.80841159805982,8727928.2272414,108.82950533659651,0.5270111678129838,0.5270111678129838,0.3366742742888243,992.9280917515338,0.5419774850802678,0.0024379816493902426,1.0642182949682297,0.5148388513448315,355.0,1212.0273874397674,4.183417011178241e-06,0.0021819820568103505
1584,2024-01-05 09:46:22+00:00,164.80841159805982,14667114.024786022,102.52015932674253,0.23712701518165114,0.23712701518165114,0.3369629847095382,2345.517509978882,0.5605500261066927,0.035264914998532855,1.1548422219163337,0.5170751362068563,305.0,1213.0667449543375,3.1631943511696984e-06,0.0036667785061965056
1585,2024-01-05 10:03:59+00:00,35.20598702767855,10526871.290027238,201.27480457776278,0.3476074421345541,0.3476074421345541,0.3367617229099319,1653.891360387028,0.5658462688205291,0.009083080674459959,1.1314322736644589,0.5202176261759051,351.0,1212.342202475755,3.328040113779973e-06,0.0026317178225068096
1586,2024-01-05 10:04:34+00:00,285.1002149809113,9936778.152714776,185.1872182985895,0.2172184034569017,0.2172184034569017,0.3367330378268681,627.2173695991764,0.6317526055378015,0.001174702149327156,1.1365465816930238,0.5175463689138118,356.0,1212.238936176725,1.9630998266057983e-06,0.002484194538178694
1587,2024-01-05 10:09:19+00:00,124.33190419449586,10145360.390691314,264.98810671908905,0.1266536030774967,0.1266536030774967,0.33674317724121416,610.734513305368,0.5752075860811996,0.0011366518953150409,1.1234761014072696,0.5157866802717339,352.0,1212.275438068371,1.1686519865186478e-06,0.002536340097672829
1588,2024-01-05 10:11:24+00:00,134.15167815641178,15450420.912908958,96.55582196722472,0.3231407615255144,0.3231407615255144,0.3370010621277108,549.9302450165446,0.6290567560184542,0.0010066305166947789,1.1116470103254985,0.5137424798680305,345.0,1213.2038236597589,4.540798526874946e-06,0.0038626052282272395
1589,2024-01-05 10:13:38+00:00,303.4614867405727,8375130.236756429,411.7261671500858,0.25104206753003067,0.25104206753003067,0.33665712438650897,1056.0978222594856,0.5453363610532972,0.0027653900796815465,1.1187241199693772,0.5271249716149169,346.0,1211.9656477914323,1.912221714945744e-06,0.002093782559189107
1590,2024-01-05 10:18:41+00:00,282.9774180767555,15559488.314086292,411.7261671500858,0.5113162832214209,0.5113162832214209,0.33700636401526807,2550.569179233588,0.7441286516942239,0.05220986489731764,1.123542453952274,0.5109758871634221,340.0,1213.2229104549651,7.235775895956735e-06,0.003889872078521573
1591,2024-01-05 10:23:24+00:00,282.9774180767555,11169278.696234427,14.869737702666285,0.5684878878304682,0.5684878878304682,0.33679295104773366,1229.4350333043033,0.5362323645968795,0.003906769916672563,1.2290381634558023,0.5136470971214094,351.0,1212.4546237718412,5.774927244248971e-06,0.0027923196740586072
1592,2024-01-05 10:42:22+00:00,32.98034979277995,9993074.785457736,227.2899597875262,0.051678481517971664,0.125,0.33673577446873754,3181.6782566222096,0.5302913700052378,0.16292230149031245,1.2038562156369599,0.5291506614669732,348.0,1212.248788087455,1.1360810714743065e-06,0.002498268696364434
1593,2024-01-05 10:42:55+00:00,26.384940009757297,9993074.785457736,83.13501110721229,0.29081323585983837,0.29081323585983837,0.33673577446873754,1361.7587866620954,0.7124274943029342,0.005084392181138676,1.1784127566750167,0.5168839904910472,307.0,1212.248788087455,2.6430993007564434e-06,0.002498268696364434
1594,2024-01-05 10:43:21+00:00,309.25986376165014,7639455.2577068675,58.837757982867046,0.1298895072692609,0.1298895072692609,0.3366213624083607,497.50360264125527,0.736675996474886,0.0009065179524706973,1.1866027565480057,0.512956867141521,338.0,1211.8369046700986,9.024780222072055e-07,0.001909863814426717
1595,2024-01-05 10:48:30+00:00,207.2801401123153,9430153.91501164,113.94209407831602,0.14847805612767473,0.14847805612767473,0.3367084102597575,398.23330954038784,0.6229853141774608,0.0007433994374590669,1.1827265538529839,0.5199261906113042,341.0,1212.150276935127,1.2734480353953677e-06,0.0023575384787529103
1596,2024-01-05 10:51:58+00:00,76.90238218800627,7244834.806514314,6.91111530611625,0.1407556860450429,0.1407556860450429,0.3366021794697612,2570.0709623094317,0.7542785786303636,0.054173972118361564,1.1635930213241699,0.5158876183536545,366.0,1211.7678460911402,9.274587623385087e-07,0.0018112087016285787
1597,2024-01-05 10:53:15+00:00,19.860164963471394,13953867.882374076,84.73843638231143,0.10781575173938084,0.125,0.33692831302205983,1941.8782914714204,0.745614512767803,0.01604404444942082,1.1382575937435966,0.5062195699151311,373.0,1212.9419268794154,1.5863711135323315e-06,0.0034884669705935196
1598,2024-01-05 10:53:34+00:00,21.492209055337906,17405301.197188944,245.65139278222293,0.16696923014745352,0.16696923014745352,0.33709609103041893,798.5206154423465,0.8778966548148222,0.0016539084298487466,1.1136555443431404,0.516057737591417,365.0,1213.545927709508,2.643127792343138e-06,0.004351325299297236
1599,2024-01-05 10:53:56+00:00,539.0684429917414,17304991.40915569,28.813635258227823,0.18381114987414904,0.18381114987414904,0.33709121486016735,466.3363289549364,0.7379511361543127,0.0008517823790240017,1.147464507091536,0.5055150475208509,358.0,1213.5283734966024,2.8929665581737736e-06,0.004326247852288923
1600,2024-01-05 11:02:55+00:00,51.126967646391364,15137918.758893916,66.6966447172551,0.5078144759967672,0.5078144759967672,0.3369858710507796,743.4625307920277,0.8548643701737756,0.0014817110438482904,1.125995382150778,0.5318664431699618,373.0,1213.1491357828065,6.991517040868846e-06,0.003784479689723479
1601,2024-01-05 11:03:46+00:00,93.75191830741939,9882168.840020599,336.575526995249,0.44034338400330864,0.44034338400330864,0.33673038320750104,2064.648602549154,0.6574315005707564,0.020418125815608222,1.10964774757235,0.5159824884433089,371.0,1212.2293795470036,3.957709548837303e-06,0.00247054221000515
1602,2024-01-05 11:05:20+00:00,61.687639222951994,9397520.265970478,67.15230050203468,0.3579335389832936,0.3579335389832936,0.336706823901818,2495.018957981319,0.8179551411330328,0.046977843181861656,1.0900367206602095,0.5042086440395869,348.0,1212.1445660465447,3.0592561292596983e-06,0.0023493800664926194
1603,2024-01-05 11:06:22+00:00,105.23981635450097,6351348.893255144,53.248773041109565,0.23436723962215772,0.23436723962215772,0.3365587461267555,423.37407027350247,0.8204919657807069,0.0007817044190999188,1.075445899691049,0.5096604087264978,347.0,1211.6114860563198,1.3538266175505256e-06,0.001587837223313786
1604,2024-01-05 11:08:07+00:00,17.26832657559116,19313034.039052542,69.6932705923771,0.17732505944580335,0.17732505944580335,0.33718882804356504,637.7814530653822,0.6328863512227836,0.001199755408084368,1.0517571047605914,0.5211784990498257,346.0,1213.879780956834,3.114732780026148e-06,0.0048282585097631356
1605,2024-01-05 11:08:24+00:00,175.68295728612836,12069861.612978108,87.93957056533392,0.4894215687471403,0.4894215687471403,0.33683672938396425,3624.4054943949973,0.567375154246609,0.3205622764489094,1.0450142214573994,0.5026674254005787,326.0,1212.6122257822713,5.37261312746035e-06,0.0030174654032445276
